564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
564.45	608.28	273.87	173.6	0.40762
